,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,1.0,0.9971603457843918,0.999974694725039,0.9982020226062357,0.9995154120837184,0.9980060542785683,0.9981599328266184,0.9995592356248094,0.9982711468501435,0.9975305442162179,0.9999892700107698,0.9979458786703631,0.9976622112107819,0.9995289240625587,0.9970840942325588,0.9962073375253993,0.9978132725772311,0.999752169075162,0.9992831109907421,0.9982791801873938,0.9971039332540094,0.9983195196551318,0.9934360106407326,0.9945355191256832,0.9917538613392034,0.9944638538027414,0.9976385672355756,0.999771387376951,0.9995230509080143,0.9973125585497871,0.9967213819393799,0.9975873262467737,0.9955566954031069,0.9970083712234478,0.9975305442162179,0.9984774889146476,0.9981837477602906,0.9975305442162179,0.9996835127999012,0.9995257245366236,0.9994839462021077,0.9828995860726656,0.9991312453729976,0.9947861306288809,0.9932063590281441,0.9974765082988734,0.9980008573771066,0.9994583113950934,0.999907679727787,0.9996401720828338,0.8618900904476288,0.8574501830368545,0.8421065660651855,0.8215627166606984,0.8344049731169165,0.8232520813204612,0.8446811794055109,0.8704844936143584,0.8469607070215743,0.8390722922363859,0.8311419559843269,0.8529460001356958,0.8351704584103741,0.8255277113289241,0.8840369735637867,0.8675250282291985,0.8238035650865615,0.8551416558457873,0.7962255675597216,0.8496227878037619,0.8147158777075605,0.8659971343424264,0.7939534301279906,0.8251095569089633,0.8599262593287416,0.8607962698335211,0.8324087663872236,0.8215856227745385,0.832290938373001,0.8858102807938877,0.8477417594770653,0.857223363717689,0.8630826080632197,0.7802056255823372,0.8159662490547345,0.8516387124447098,0.8486220843058929,0.8168771830594692,0.8568175361678143,0.8341588862282596,0.814891107816491,0.8368326561039959,0.851154219564532,0.8669683684782907,0.8350441430460543,0.8560733390465689,0.8485148708391305,0.8555468449557952,0.8977860062174156,0.8500403082834261,0.7397398970678521,0.7629016988441186,0.772644872105017,0.7653488119244258,0.7545637685812305,0.7515791303186659,0.7584336643279356,0.7594318474406466,0.7455402641295565,0.7814276480541361,0.8106616387421156,0.7732764236962562,0.7849119764909622,0.7497943321172931,0.7490560503485025,0.7855531619549778,0.7837667680726679,0.7831229078058869,0.7143729900246965,0.7585296833615716,0.7808517095223202,0.7691355689579994,0.7414575685556378,0.7968680473058756,0.7849749181035397,0.7875728412770603,0.805216067994639,0.8062110642381829,0.7549632602697578,0.7929792908338176,0.7656026775485548,0.8080435261270503,0.7517367698197011,0.7988046362058675,0.7506483121709149,0.7743495467923163,0.7702908631521,0.7852251171572264,0.8088949605343049,0.7983574329366004,0.7713330932436216,0.807350953551127,0.7629016988441186,0.7666979707486349,0.7719711843394572,0.7913097745655328,0.7759848043385333,0.7952829937524212,0.7812956457978735,0.7862417758427329
1,0.9971603457843918,1.0,0.9975843660472479,0.9975893155062602,0.9944892050004873,0.9938622103632258,0.9925736325633406,0.9978289710937526,0.9985223282334899,0.9993043077037715,0.9973035111051882,0.9951073886723609,0.9996303824143661,0.9953437197771328,0.992215727319581,0.9874257926201486,0.99174458530795,0.9969863662301254,0.9985027605531144,0.9920061566891817,0.9993848263938991,0.9934352643825143,0.982693714358875,0.9962309184674224,0.990504225683418,0.9990965891088104,0.9965732804883795,0.998226714307834,0.9988577507059913,0.9965727349749892,0.9983044358146911,0.9990491935231254,0.9861853765361586,0.9884084317117198,0.9993043077037715,0.9980593779928423,0.9979230119516902,0.9993043077037715,0.9977269942054253,0.9985885331594027,0.9953851624545909,0.9937433688680455,0.9940348993352226,0.992475495283292,0.9890285918179867,0.9995984049815543,0.9921631151676923,0.9967550759663192,0.9964569103955325,0.9988172892426238,0.8836051816353245,0.8766456724711721,0.8646557209268837,0.8461574785293894,0.8580872326079816,0.8438030988599596,0.8627940297569028,0.8900556222671723,0.8700716433331266,0.8574872643877062,0.8568033816204669,0.8716630861691457,0.8628437715681313,0.846895555728567,0.9013404160999413,0.8887105097379198,0.8417401400608867,0.8766655219963909,0.8246857150400236,0.872273663065411,0.8322903315801744,0.8874109651443457,0.8200984522823316,0.8475319179313765,0.8819070488435983,0.882619042869181,0.8573453325063422,0.844425227631221,0.8529663642870615,0.9070001224140044,0.8709950467113928,0.880346331028554,0.8842451504204775,0.8034766894560681,0.8329981175365749,0.8671220309899884,0.8702232427322716,0.8447235365088783,0.8740542360451743,0.8564742976184961,0.8366515095076744,0.8570513306185665,0.8736110962961383,0.8883788402121507,0.8558252562540898,0.873970205074076,0.8675080761299527,0.8767681431826363,0.9162494324504947,0.869972606355203,0.759115499325026,0.7852455641407307,0.797298568798712,0.7881572271456729,0.7771411922141744,0.7779550627327583,0.7784948013783114,0.7857621706532802,0.7731150725851627,0.8016010627034168,0.8309383812417231,0.7979521619749851,0.8083479724051509,0.7734973777368599,0.770102194107388,0.8055481766551313,0.8063335961801129,0.8039873868163745,0.7436589005555246,0.7865029352543418,0.8029920672490968,0.7894570985967363,0.7695804252445715,0.8209644533732071,0.8057001594094145,0.811129593225465,0.8279015886782388,0.8266986142888036,0.7788178022549819,0.8181028480144525,0.792882393852606,0.8293174870393089,0.7755234974881124,0.8222724067415339,0.7755417199802698,0.8007287332885613,0.7884625796144114,0.8065532821151741,0.8288598639926834,0.8211862681500941,0.7934872320447814,0.8297623117944611,0.7852455641407307,0.7886660670095798,0.7924898853033102,0.8140249354477441,0.8019410378293758,0.8174880437091233,0.7988785746574311,0.8061785248796385
2,0.999974694725039,0.997584366047248,1.0,0.9984345798791431,0.9993363886493658,0.9980789724536522,0.9980732372502061,0.9996568248476646,0.998566224396829,0.9978181332568735,0.9999711863996686,0.9980123627501121,0.9979448896157274,0.9993097189727883,0.9967885541210992,0.9958413406752337,0.9976393251098358,0.9998134685197355,0.99950221614408,0.9981009002575358,0.9975120382533623,0.9983259737067015,0.992752534007777,0.9951774590647171,0.9920229199528705,0.995068490513366,0.9979779902005923,0.9998602613106431,0.9996502839092992,0.9975512639237033,0.9971223081504063,0.9980369743441801,0.9949788813367614,0.9965097024375531,0.9978181332568735,0.9985866924573708,0.9982838068607631,0.9978181332568735,0.9997801662540272,0.9996714867273276,0.9994288236656116,0.9840394480844673,0.9989904411939727,0.9951905809586999,0.9933665893561072,0.9979469564089527,0.9978036299950279,0.9995028146877121,0.9998423742934991,0.9997776113349721,0.8647670834635538,0.8602669006964324,0.8451222384129472,0.8247973071137131,0.8375472255843027,0.8261804969003489,0.8474930159372677,0.8732154631529067,0.8499441917599693,0.8419550308136982,0.8343247384531994,0.855793359396245,0.8383675703684574,0.8285160450647253,0.8866746815777679,0.8703851784203805,0.8266582488390066,0.8579288667418014,0.7997569524350907,0.8525700528044434,0.81765180635125,0.8688880617395731,0.7973213312664794,0.8280724304646888,0.8628339721040343,0.8637200634187704,0.8355607988639766,0.8247514887126096,0.8352851346841224,0.8885270251377122,0.8507430580135849,0.8601433136326314,0.865942240334722,0.7834621750160448,0.8187859267377694,0.8542893109827755,0.8515847671447376,0.8202389632499469,0.8594894799986192,0.837225202163242,0.8178821057460083,0.8397297630817371,0.8541190024275769,0.8698164508731002,0.8379903816024193,0.8587280203888079,0.851309021036896,0.8584305815162911,0.9004235797131364,0.8528987002269443,0.74304145708864,0.7662586097906187,0.7760825958020655,0.7686275588778889,0.7579654537436278,0.755088550979734,0.7616699765340302,0.762853573049881,0.7491131306169004,0.7846760951186542,0.8138053702023169,0.7767186038543614,0.7882957641327842,0.7533103845469041,0.7525322308153248,0.788820120058534,0.7870004355833484,0.7862574492616922,0.7181460800204963,0.7620745124475593,0.7842087356037831,0.772419912766735,0.7450442616095814,0.8002299434499539,0.7881742113424963,0.7907997289565175,0.8084871628703741,0.8093371205248053,0.7584316390102646,0.7962313970932436,0.7691167872046701,0.8111069900212797,0.7552407861559185,0.8019849946970788,0.7539238215391969,0.7779161636200848,0.7734729618321938,0.7883807863661403,0.8119954684840185,0.8016810036414881,0.77475695842423,0.8107199782208321,0.7662586097906187,0.7700554805225381,0.7753119945410121,0.7947333038848442,0.7795294373404255,0.7985722050405782,0.7844096389647081,0.7893601394875056
3,0.9982020226062356,0.9975893155062601,0.9984345798791431,1.0,0.9974357297406301,0.9982703380712138,0.997393118828927,0.999538999720488,0.9998787843318232,0.9987722063394758,0.9984129498574175,0.9994890359008386,0.9981139670496546,0.996217573443933,0.9907807400969642,0.9922849674741655,0.9933564270723962,0.9980582278028883,0.9994833410362489,0.9967236127081046,0.9990658104359526,0.9972352248303102,0.9863298845757049,0.997637873318454,0.9971650672771631,0.9974145369075598,0.9991095003468358,0.9991334425696191,0.9980063118557388,0.9998740892033827,0.9995639992620338,0.9973113404248246,0.9926616209981052,0.9925111712797802,0.9987722063394758,0.9953000222741516,0.9948133136211624,0.9987722063394758,0.9993621675807424,0.9993872230969316,0.9965960693210851,0.9858573833989224,0.9979268559481075,0.9960517919832846,0.9966042443559578,0.9981510456733775,0.9975755199605403,0.9994243817265652,0.9984250706027686,0.9987175121028062,0.8880488997654464,0.8840010884367142,0.8699751957426073,0.8506250029122898,0.8625045372050816,0.8532054220875835,0.8723787081182537,0.8960540038493272,0.8745247921488685,0.8669711439630212,0.8595614214070173,0.8796344783899877,0.862876625674933,0.8551177789060189,0.907645615769264,0.8929338087484882,0.8532833215825064,0.8825999343750522,0.8262854678659936,0.8770286140914075,0.8442752510866693,0.8914347248971694,0.8251531254346582,0.8550608868487125,0.8861824110836103,0.8867945632802955,0.860834870214974,0.8507626070091701,0.8609453896182744,0.9094419381787807,0.8751176605189265,0.8838631213823172,0.8891070725765801,0.8126995945096579,0.8460155171516225,0.8785745400188324,0.8758764026355539,0.8458367701934602,0.8837816168010922,0.8625496184416217,0.8455636164656044,0.8655185415255816,0.8782391125904618,0.892581185636874,0.8637624484901752,0.8834421453541627,0.876220153858686,0.8823998139360086,0.9194525554567466,0.877422349240313,0.7731167087949474,0.7957039645718564,0.8048905516771544,0.7986991150895627,0.7877216377235493,0.7853933501992553,0.7914700544464611,0.7931802897879019,0.7796091893540666,0.812624606197198,0.8401755852536251,0.8054412410660479,0.8161123100413381,0.7828127313590574,0.7810311172777182,0.8160935633414144,0.8159173692534628,0.8154023449110831,0.7495012952363225,0.7918634077153323,0.812091198438932,0.8010918365592652,0.7758071886765042,0.8273705628236953,0.8165795518069054,0.8197181356129342,0.8351798974301515,0.8364140951720254,0.7880739838938968,0.8247992981857666,0.7984821406740066,0.838813514228545,0.7847555603003452,0.8302433164776074,0.7854704866618657,0.8058904298759169,0.8018313255717363,0.8173646312323508,0.8388192267502614,0.8285865342643027,0.8027436307122464,0.8359185629436573,0.7957039645718564,0.7990329461159061,0.8032465881677062,0.8211469049686906,0.8074468590125145,0.825860646436764,0.8122248619855108,0.818014521705966
4,0.9995154120837184,0.9944892050004873,0.9993363886493659,0.9974357297406301,1.0,0.9985998229355463,0.9992071450225033,0.9989296890197793,0.9970615560135211,0.9955108397137383,0.9994773240231812,0.9981691368788148,0.9953855649239363,0.9993445204173173,0.9966022360388558,0.998100201196405,0.998317443362878,0.9992716606460098,0.9982655466526434,0.9994778606603801,0.9950131116225049,0.9989804575413695,0.995563253811263,0.9930132430132431,0.9920532297002886,0.9914876625259139,0.9970469451121184,0.9989231655898323,0.9980778808365016,0.9967668785304057,0.9951466359976997,0.995440374295,0.997904432300442,0.9986657332818891,0.9955108397137383,0.9965695543037593,0.9961587180669254,0.9955108397137383,0.9991011283799583,0.9984987496277014,0.9993790870039911,0.9770711414196044,0.9998383317885395,0.9947722180731889,0.994485213390686,0.9952108165660528,0.9992173358027018,0.9992855130579682,0.9997753596573657,0.9983950696539768,0.8561281896616272,0.8529609663938019,0.8363515647895137,0.815153684588214,0.8281963596249309,0.818877171695543,0.8409574003087228,0.8655808953456579,0.8408634509944318,0.8352680836175982,0.8240725933033628,0.8487256487256487,0.8270019673892428,0.8207001317378811,0.8797788968682022,0.8618516960643048,0.8205628472889049,0.8497242560912975,0.7882884404623534,0.8437006319664103,0.8116942120867539,0.8602296909596879,0.7873093314921569,0.8198487201111875,0.8540670073380352,0.854962163029299,0.8256759541534454,0.8160182682070676,0.8275954926679779,0.8797185757185759,0.8415415027881153,0.8509053432130357,0.8575510209758214,0.7751811093030131,0.8132761841960652,0.8489730315792557,0.8431730817575563,0.8089416085781373,0.8533167894363952,0.8286426304510823,0.8101110970856688,0.8323339927263194,0.8452608902124811,0.8612275148548265,0.8302971823151196,0.8523367349518911,0.8443635400301512,0.8501707734886906,0.8925610328953867,0.8453874578300892,0.7368130815292292,0.7584258957752934,0.7669639628475681,0.7607424837170906,0.7500701414665526,0.745444215242873,0.7550713634983298,0.7532751139747221,0.7389121682464104,0.7776111600238701,0.8063923317256652,0.76756881960134,0.7795688903586568,0.7447697180499069,0.7450761341546324,0.7816873387930376,0.7789975484098685,0.7791689307969883,0.7072394799170755,0.7515403492786368,0.7761320873315017,0.7654267867033823,0.734636032343324,0.7910488961277051,0.7809623391194387,0.7823255549272131,0.7999267183390668,0.8019830339460069,0.7498676398995662,0.7869208862613642,0.7588327062316619,0.8035396861437416,0.7466671377259612,0.7934311141858311,0.7453696418633671,0.7677345185243011,0.7674993087463381,0.7810238265865199,0.804850304850305,0.7930746034061377,0.76666941991107,0.8019281142869032,0.7584258957752934,0.7623013363332273,0.7680394105489321,0.7860335399189493,0.769547011800533,0.7903639451822705,0.7786316808223266,0.7826194658934873
5,0.9980060542785684,0.9938622103632256,0.9980789724536523,0.9982703380712137,0.9985998229355462,0.9999999999999999,0.9997371411117971,0.9985263265313872,0.9977385316103344,0.9947514725263978,0.9980143317187241,0.9990342535022199,0.9940768407237758,0.9963425908174958,0.9920841889049278,0.9970514291204241,0.9967492678461308,0.9985958149520464,0.9983943684038268,0.9993095959995694,0.9953471283159484,0.9997226640556286,0.9915721778467438,0.9966046184941165,0.9953606624710899,0.992324144431922,0.9991420860173115,0.9980149347504892,0.9964617618888331,0.9981012817947753,0.9963513614568469,0.9958402123659179,0.9957098354923186,0.9959200836526142,0.9947514725263978,0.9938536546817988,0.993145278986716,0.9947514725263978,0.9987347811759437,0.9978857358832673,0.9980969337302634,0.9782677830520445,0.9992544097654081,0.9984097005692906,0.9981640148629957,0.9957109836158262,0.9990176498740342,0.9991289458198742,0.9984988989852323,0.9972645515737968,0.876280777771628,0.8747101023390389,0.8580154263797277,0.837932052503983,0.8503296923999462,0.8422447665189424,0.8640647802804423,0.885716864424162,0.861616339780636,0.8589387133363088,0.8451842904524343,0.8712318590609848,0.8463378373884993,0.8438407320841395,0.8998989923414602,0.8819129604055693,0.8450812480802268,0.8697365611340183,0.8114340274362646,0.8643852123642508,0.8373672411918324,0.8804293243174386,0.8111898038510114,0.842058839193674,0.8743592068187946,0.8754220198632778,0.847059189963364,0.8395660699581922,0.8509140708535314,0.8975328473017212,0.8622716124130573,0.870588022430802,0.8779092159237422,0.8008617909865746,0.838447574362318,0.8722355780828778,0.8647798176896936,0.8303614469682727,0.8753856307950311,0.8512439517018747,0.8334724983331208,0.8550602096599357,0.866126279216419,0.8810828409265664,0.8530788551266749,0.8738891120604781,0.8665861771405873,0.871105826262475,0.9108614838846721,0.8673477317748106,0.7665718248978998,0.7860270017973499,0.7932436719625723,0.7874332229881726,0.7781091058921173,0.7718118967301625,0.7834253471646313,0.7787610762159103,0.7650815001115022,0.8051138156162624,0.8319472668481523,0.7938374600953938,0.8057906085256171,0.7729920589765839,0.7745747175411651,0.8092136658781591,0.8048527776480956,0.8054642559470593,0.7345832515602482,0.7767544617895077,0.8031540310735622,0.7935381783968873,0.760641281106655,0.8161849252494312,0.8077062119660179,0.8073102695203572,0.8250297489371063,0.8275120646830294,0.7775224525070311,0.8107476887354517,0.7840745899760048,0.8280669977453459,0.774697794427767,0.8176837327541991,0.7710545203806355,0.7935959829009166,0.7961372869248659,0.8070891501350737,0.8304140093469493,0.818718364583543,0.7944451257467742,0.8275939518465998,0.7860270017973499,0.7899916712949382,0.7962421686934074,0.8126029153986143,0.795488776890218,0.8163293254831808,0.8067647883606407,0.8092649132118492
6,0.9981599328266184,0.9925736325633406,0.9980732372502061,0.997393118828927,0.9992071450225032,0.999737141111797,1.0,0.9981817636692532,0.9967070906670242,0.9937449280492383,0.9981259212224289,0.9986389824375854,0.9931546635228927,0.9971508045055392,0.9933826266325141,0.9983779459161942,0.9975932588847747,0.9985226659052396,0.9977073486373834,0.9998901740230914,0.9939613648320944,0.9997697663384452,0.9940339294495959,0.9945361655887968,0.9940577577018729,0.9903094653232564,0.9980383163845976,0.997747722510449,0.9961662210925843,0.9971378724415425,0.9949119747397791,0.9945815304720809,0.9974772409975845,0.9976276251814964,0.9937449280492383,0.9937576091376699,0.9930874190141719,0.9937449280492383,0.9984258708870033,0.9974170453648454,0.9984547626800647,0.9748067303606927,0.9996841218491015,0.9971873205829495,0.9973829443521531,0.9942965097801899,0.9995282755736467,0.9989370697776147,0.9987342671759357,0.9968896385272201,0.8660263129752405,0.8646019646843822,0.847229531761804,0.8264459867265475,0.8391846517151582,0.8315004854909491,0.8538698561493192,0.8759188527972929,0.8509359285216164,0.8485388866085312,0.8338821639412333,0.8610378856527015,0.8350470250860125,0.8329692974303153,0.8905598157134238,0.8717813794944613,0.8346032575688734,0.8595861573535081,0.7990494893559753,0.853818150112175,0.826677127349173,0.8702136972054347,0.7991351556767582,0.8312049863482336,0.8640136776396682,0.8650626851150706,0.8358429968799956,0.8282640005913855,0.840127709872769,0.88793984962406,0.8515625217470791,0.8601600032674561,0.8677189246298029,0.7889946106020069,0.8280139347249281,0.8625608451388194,0.8542007293854066,0.818525503545921,0.8656312033907396,0.8402800190193507,0.8224832998242779,0.8445245737365167,0.8555482759457425,0.8709592386083004,0.8424076990240801,0.8641307065193005,0.8564248799695117,0.8607721652970598,0.9016973120615885,0.8570425472927627,0.754538271550777,0.773879622433295,0.7809207890988333,0.7754285112150007,0.7658082418411718,0.759132074377223,0.771588631122227,0.7663142985384958,0.7522019108659445,0.7934281763228213,0.8206971875789824,0.7815109134034194,0.7937225172378599,0.7603988214254386,0.7622135515591976,0.7975475157391749,0.7930857411620065,0.7939574313086839,0.7210663287467762,0.7640165047419644,0.7911640622135853,0.7816826085693229,0.7476933280919055,0.8042355741939745,0.7961010259291927,0.7955509563097,0.8133817789544078,0.8162368537331506,0.7650419117653808,0.798939491905469,0.7714671048529699,0.8168877932806095,0.7621349033142155,0.806114658508557,0.7588918145461963,0.7809945635033648,0.7846092765830279,0.7955369129422665,0.819237819669226,0.8069077797062268,0.7822654965863236,0.8158357074005526,0.773879622433295,0.777893012050374,0.7843066966515093,0.8005752685557279,0.7829558117567449,0.8045790763691877,0.7954799645066719,0.7978598716165463
7,0.9995592356248093,0.9978289710937526,0.9996568248476646,0.9995389997204878,0.9989296890197792,0.9985263265313872,0.9981817636692532,1.0,0.9995119165424842,0.9986355921138532,0.9996623688692805,0.9991558378655154,0.9983757521540532,0.9983623569830469,0.9944117155384761,0.9946504294827183,0.9959886881998521,0.9993295843953249,0.9998129967274426,0.997919503317961,0.9985375655478749,0.9981629286782455,0.9903382661061844,0.9964275749990034,0.9948789125259715,0.9963848626143709,0.9987507437609269,0.9999090618138234,0.9992265312462357,0.9990286880066437,0.9985818523690863,0.9978465033878898,0.9945910777400693,0.9952223849998957,0.9986355921138532,0.9973547777469345,0.9969718369899242,0.9986355921138532,0.9999654404440049,0.9999105621283245,0.9984650951599453,0.9847810684560321,0.9989700703393651,0.9957272326204362,0.9952708087036448,0.9982279475972643,0.998234431544536,0.9998847093457873,0.9996246757308702,0.9996352647184,0.8749890792633019,0.8706921342742235,0.8560180722854412,0.8360292661626496,0.8484081982857489,0.8381736527874312,0.8584598308644565,0.8832894962035625,0.8607532036561706,0.8529275405780261,0.8453466145773838,0.8662266213286619,0.849074800942021,0.8402679740988913,0.89583538492028,0.880241797361291,0.8384395713380759,0.8689212633032858,0.811167250297685,0.8633389000962571,0.8293403816185254,0.8787213188870824,0.8094640940901328,0.8400737070028409,0.8730679575539388,0.8737973645391082,0.8466085856070682,0.8360855142953458,0.8465425905868289,0.8977062450205311,0.8614370468029005,0.8705855982779057,0.8761054062547639,0.79631547972767,0.8308700816119212,0.8650276009377899,0.8622229861955888,0.8313339886261285,0.870268302378394,0.848298719197409,0.8301781208890706,0.8511303168161674,0.8646968248628002,0.8797992668547432,0.8493531919540889,0.8697543223546196,0.8623341968186725,0.868972555172764,0.9086516366007771,0.8636996725726962,0.7561263299279025,0.7790833011811042,0.7885902762309536,0.7818538732202577,0.7709057674955369,0.7683173105991901,0.774711195947151,0.7761784832032372,0.7624111403252507,0.7967976659460124,0.8252548340548339,0.7891805286927237,0.8003278059562822,0.7660488528513327,0.7647238657477563,0.8005836089780282,0.7996953054068937,0.7991058541358231,0.7317183874560922,0.7750656306391362,0.796256404893862,0.7848670018882783,0.7584768036931454,0.8119714526019253,0.8005892599548188,0.8035342996258906,0.8200505435345569,0.8211608169952849,0.7712924296109823,0.8088183460813305,0.7819080372745038,0.8233292835213859,0.7680004845181314,0.8144365917950821,0.7679447593537388,0.7899407124427434,0.785792740800096,0.8011445217012668,0.823701623701624,0.8133024815919407,0.786789146710561,0.8214367133255519,0.7790833011811042,0.782636463046486,0.7873454767868645,0.80600779723953,0.7915340692805481,0.8103963554200521,0.7965095976463651,0.8019515702789725
8,0.9982711468501435,0.9985223282334899,0.998566224396829,0.9998787843318233,0.997061556013521,0.9977385316103344,0.9967070906670241,0.9995119165424842,1.0000000000000002,0.9992335328937693,0.9984663843565703,0.9989016148897824,0.9987775533229029,0.9962275506621238,0.9912626957955697,0.9915064517858442,0.9933221625422777,0.9981862100464768,0.9996708216543222,0.9960169039209466,0.9995545074282755,0.9968154489573233,0.9856514659411956,0.9979608064089087,0.9961709928624907,0.9982547435622097,0.9990651341205863,0.999266704506879,0.9985153831261345,0.9995686944694129,0.9997327977853855,0.9981774639653685,0.991387305567655,0.9917851520574019,0.9992335328937693,0.996199621938127,0.9957751306250171,0.9992335328937693,0.9993604451453613,0.9995629648344282,0.9966588150282922,0.9882039757221173,0.9973795266851156,0.9958851401530059,0.9954502687345025,0.9989420208298825,0.9966831265798143,0.9991877849943376,0.9982866906627536,0.9990776475544494,0.8886167061490722,0.8839919254310179,0.8704250958353604,0.8513468939116229,0.8632036543203102,0.8527761605098431,0.8719229454262107,0.8962580939386312,0.875114494919932,0.8665806784049884,0.860570090615826,0.8795351488570933,0.86440511417409,0.8549600812583571,0.9078066598299814,0.89355953898556,0.8524382125300224,0.8827775515131389,0.8277035870323538,0.8775433670603507,0.8434129390799815,0.892118718270314,0.8257848026001746,0.8549890562750312,0.8867999981646978,0.8874536943493329,0.8616904274874868,0.8510960323267497,0.8608759920813719,0.9103433626053716,0.8757878019780246,0.8846068378276851,0.8895934595473951,0.8124520572931301,0.8448570594139639,0.8776940772152607,0.8762522225613688,0.8472528875144596,0.8832214722203107,0.8628841912372046,0.8452390892593667,0.8652845525973666,0.8788041188066559,0.893192124288424,0.8636595061389938,0.8828956621867206,0.8759038733561433,0.8827340607394772,0.9202426198374019,0.8773935774018168,0.7720203342868052,0.7953044686799126,0.8050855674708572,0.798198887967769,0.7873205703027042,0.7856040094251168,0.7905191360983519,0.7933274220519732,0.780025526308378,0.8121087956741572,0.8399655540965584,0.8056614574569303,0.8162794998959395,0.7827320251442536,0.7806780768600223,0.8157053052673954,0.8156029678879433,0.8146800289339603,0.7501455674674393,0.792489025743112,0.8119998098988266,0.8004633250096693,0.7762692739955355,0.8277900565161863,0.816032721879105,0.8195740975588472,0.8353969925251999,0.8360757640869682,0.7879619751586491,0.8250227562175637,0.7990610928223191,0.8384395297036467,0.7846800371475428,0.8302019755363315,0.7850109562539527,0.8066465461064236,0.800832484755727,0.8167719108453896,0.8384296441065002,0.8288122438715175,0.8026698833529591,0.8364711242283627,0.7953044686799126,0.7986703889062369,0.8028475399845706,0.8215176634098882,0.8081283581006812,0.8258725001207253,0.8112026821777303,0.8172269910172719
9,0.9975305442162179,0.9993043077037714,0.9978181332568735,0.9987722063394757,0.9955108397137383,0.9947514725263977,0.9937449280492382,0.998635592113853,0.9992335328937693,1.0,0.9977876335681044,0.9970439098068836,0.9998574915830711,0.9959287061985713,0.991268059241115,0.9881094001752989,0.9910261475460056,0.9968182068346014,0.9987007270835551,0.9932243439284903,0.9997592203105428,0.9938154358693733,0.9832804456264915,0.9956267255598357,0.99374450783658,0.9989951325304138,0.9967247693715413,0.9987060711698397,0.9985801055516201,0.9982035260200285,0.9992350387817549,0.9975442396157324,0.9889845232197643,0.9896734354040433,1.0,0.9968303932498307,0.996648019839539,1.0,0.9983139581626733,0.9990652903892726,0.9950960313808292,0.9905166236568618,0.9953582374272368,0.991879897836647,0.991366517972618,0.9986537210668986,0.9943171651018946,0.9978174086609394,0.9972505608919026,0.9988446429890201,0.8844023976079605,0.8778365696600607,0.8656491664970654,0.8465629267910595,0.8584383318544807,0.8465400611821179,0.86463055474175,0.89127972850238,0.8711690666294762,0.8589719777900449,0.8572971707136876,0.8726610067747193,0.8629996098875768,0.8490596055716723,0.9016956763469397,0.8890799867197059,0.8443892055783214,0.8789378129876424,0.8240069513153708,0.8734786157655096,0.8343480949083203,0.8876016431351773,0.82108660138288,0.8502417084523672,0.8825748340782881,0.8829831315236557,0.8579840123516316,0.8451993315944325,0.8543998769041493,0.9072546583850933,0.8718570224402675,0.8813080639167594,0.8850163584144286,0.8057661047230137,0.8361551363099551,0.8693190666502538,0.8710929435567119,0.8445085769770203,0.8763308888957076,0.8574072954012301,0.8395399472033572,0.8591602037080186,0.8744570421460194,0.8889956670277036,0.8576639851592235,0.8767151028440517,0.8695867346853782,0.877908750154468,0.9154750589241429,0.87148679252863,0.7611288168840777,0.7868724158882234,0.7982612911717737,0.7907702552779048,0.7786908663560359,0.7795974330114981,0.7808709013398806,0.7880058796133663,0.774594529418038,0.8027316046818208,0.8317774399513532,0.7988329174518914,0.8088903439099311,0.7742504539785706,0.770143976318483,0.8060984923075868,0.8084853426666239,0.8067391150840111,0.7445248347792346,0.787770113101995,0.8035954080730371,0.7908243882590998,0.7712014631698646,0.8213019328427373,0.807525709108528,0.8134498642445912,0.8283897445730536,0.8281372308882103,0.7800041695618298,0.8202187193548891,0.7940040363169351,0.8316779554246674,0.7763773362187685,0.8244714573199459,0.7793694007122262,0.8004960674140909,0.7900432634197779,0.8091184005903308,0.8302422215465698,0.8214752937273134,0.7937048888616328,0.8285922951486123,0.7868724158882234,0.789943145890457,0.793028650068338,0.8133071732962811,0.8017694049843469,0.8181775291532937,0.8004982399723307,0.8086089196552311
